SentPair1,SentPai2,SentPair3,SentPair4,Best,Worst
"['أهملناكم أنتم كبشر.', 'أهملنا تحسين الحياة الطبيعية']
","['تكشف بيانات كبلر أحجام الكواكب وكذلك بُعدها عن النجم الأم لكل منها.', 'تساعدنا هذه البيانات مجتمعة على فهم ما إذا كانت هذه الكواكب صغيرة وصخرية.']
","['لن تقول أدعية.', 'لن تكتب ترانيم دينية']
","[' وأردت ان أقوم بمشروع بحث في الأمراض العصبيه', 'في ذلك الوقت، كنت مهتمه بعلم الأعصاب']
",3,2
"['اما اليوم فالدرّاجون يبدون تماما كما تبدو مدينة نيويورك', 'الكل يركب الدراجات']
","['أدركت أنه لا يجب أن يحدث ذلك على الإطلاق.', 'أعرف الصوت في الحقيقة.']
","['قررت أن التزم بالصمت، تماما.', 'لقد كانت لحظة انهزام']
","['تطعيمات واسعة النطاق .', 'تطعيمات نستطيع تصنيعها بسرعة']
",4,2
"['اعني .. اعني ان هذا تعديل وراثي', 'ومن ثم الى تلك التي تشبه الكلاب الصغيرة']
","['تتعلم تسلق أشجار الخيزران.', 'وتتدرب على فنون بالي القديمة']
","['ينبغي أن تحدد طاولة معينةً لتضع عليها نظارات القراءة الخاصة بك', 'ينبغي أن تحدد درجا معينا لجواز سفرك.']
","['لقد قرأت تيلر وأبديكي وستينبيك وجايتسكيل.', 'لم تكن لدي نظرة آحادية عن أمريكا']
",4,1
"['انها حقا محاولة لخلق رواية للغة الجسد لخليقة جديدة.', 'هوليوود يفعل هذا في كل وقت ، بطبيعة الحال']
","['إذاً، البساطة وقابلية التنبؤ هما من خاصيات الأشياء البسيطة.', 'ثانياً، وهذا تعبيرٌ مستقًى من صميم الواقع، هي رخيصة الثمن']
","['و أنا سأعمل شخصيا على تدريب الناس ليقدموا هذا العرض','وعليه فاني سأقدم فصلاً تدريبياً هذا الصيف لفائدة مجموعة من الناس تم ترشيحهم من قبل البعض لتعلم العرض ثم تقديمه فيما بعد,']
","['يعني قانون وقف القرصنة على الإنترنت.', 'وقد جاء من طرف مجلس الشيوخ']
",3,2
"['اذ طالبوا بتخفيض الضريبة', 'تراجع حجم نشاط تداول الاراضي مطلع السنة']
","['لقد دمر،كما هو حال البلدة القديمة نفسها.', 'نصف الأحياء الأخرى في المدينة هي الآن تحت الأنقاض']
","['أنا في غاية الامتنان.', 'أشكركم جميعا على تعليقاتكم الطيبة على ما قلته تلك الليلة']
","[' وجاءت المراكز العشره الاولي النحو التالي بحسب الترتيب', 'الصين والهند والامارات العربيه المتحده واندونيسيا وماليزيا والسعوديه والمكسيك وتايلاند وتركياوجاءت الصين والهند واندونيسيا المراكز الاولي الخدمات اللوجستيه المحليه حصدت الصين والهند والمكسيك اولي المراكز']
",2,1
"['و أنا لست متأكدا بوجود فائدة جمة لها , و لكن قد تكون واقعية ,و فعلا فائدة جمة في المستقبل', 'إذا ماذا حدث ؟ المستهلكون أنتجوا موسيقى الراب']
","['الحواضر صعوبة الحصول اوعية عقارية باسعار مناسبة خصوصا داخل محور الدار البيضاء', ' الرباط يعتبر نقطة تركز الطبقة المتوسطة']
","['إن النساء عدن إلى سوق العمل', 'و أقول عدن لأن هذا ليس بالأمر الجديد']
","['سجل سهم الخليج الاستثمارية الارتفاع الاكبر', 'سجل سوق دبي المالي تراجعا اخر ']
",3,1
"['والانزيميات هي السر .. انها المكون الذي يجلب النكهة', 'فهي تعمل على تحرير السكر المرتبط بنشاء الطعام']
","['من قال بأن على المرء أن يبقي نفسه بعيدا عن السياسة؟', 'السياسيون ليس لديهم الصلاحية للقيام بما يجب القيام به']
","['ونصف العالم يعيش في مدن مزدحمة.', 'ويصرف الناس، حسب مكان إقامتهم، ما بين 90 إلى 95 من طاقتهم للتنقل مشياً']","['ابحث عن الشركات التي تعمل على هذا.', 'لكن هناك شركات أخرى قامت مسبقاً بالتحرك']
",1,2
"['طلبنا من الأشخاص صنع "" الأوريغامي "" أو فن طي الورق .', 'أعطيناهم بعض التعليمات حول كيفية صنع الأوريغامي و أعطيناهم ورقة']
","['لمَ تقول ذلك؟،', 'افتح دفترك وسجل صفاتهم التي تلهمك']
","['كان تقديركم مبالغا فيه.', '٢٠ مرتبة أو أقل، أجلسوا']","['ليس لدي إجابة.', 'لكن عندي بعض الاقتراحات،']
",1,2
"['اذن الانترنت مثل اعطاء شخص تذاكر طائرة مجانية الى كل المجرمين الالكترونيين في العالم', 'المجرمين الذين كانو لا يستطيعون الوصول لنا من قبل يستطيعون الوصول الينا']
","['ان هذه الاشياء رائعة جداً ..  ..', 'انها الاشياء التي يجب ان نُسعد من اجلها']
","['لهذا السبب تفقد مفاتيح السيارة ونظارة القراءة وجواز السفر.', 'ينبغي عليك أن تحدد مكانا لمفاتيحك-- قم بتثبيت خطاف على الباب.']
","['إحدى الأدوات التي استخدمناها لأخذ عينات من أعماق المحيط هي عربات يتم تشغيلها عن بعد.', 'هذه العربات المربوطة التي نقوم بإنزالها إلى قاع البحر حيث كانت تحل محلنا للعمل في قاع البحر']
",2,3
"['ولا يكون المترجم متوفرًا دائمًا.', 'لذلك نحن نحتاج لأدوات']
","['لن يقوم الطبيب بوصف أي دواء إن لم يكون مفيدا لي', ' في الواقع، لا تتبع الممارسات الطبية هذه الطريقة']
","['لا شيء يمكنه القيام بذلك. وتحدثت لاحقا. أريتهم هذا الفيديو بهذا التصميم البسيط ل RHex هنا، وفقط لإقناعهم بأنه علينا الذهاب إلى المريخ في 2011، لونت الفيديو بالبرتقالي فقط لإعطائهم معنى الوجود في المريخ.', 'سبب آخر لماذا الحيوانات لديها أداء خارق ويمكنها الذهاب إلى أي مكان، هو أنها لديها تفاعل ناجح مع المحيط  الحيوان الذي سأريكم إياه الذي درسناه للنظر في الأمر هو الوزغة']","['أعرفه جيدا. ليس من الضروري أن يكون شيئا قمت بسمعه.', 'يمكن أن تشعر به في الحقيقة، أو تجربه كشيء مرئي، أو حتى كفكرة.']
",2,3
"['""لا تتشجأ، وعندما تأكل، تأكد من أنك لا تقوم بكشط الطبق بالأدوات.""', '""لا تصدر صوتا عاليا عندما تأكل من كيس رقائق البطاطا! ""']
","['ما الذي تريدون تصويره؟ ', 'ما المحتوى الذي ترغبونه؟']
","['في الواقع لم أخرج قط بحثاً عن العمل', 'كنت دائماً أنتظر العمل ليأتي ويصدمني']
","['هذه بعض البديهيات.', 'لهذا جزء من ممارسة ما قبل الحدث أن تدرك أنك تحت الضغط لن تكون في أفضل حالاتك ويجب عليك وضع الترتيبات اللازمة فى مكانها']
",2,4
"['أشعر بالحاجة الى ذلك لتتضح عندي الصورة.', 'هل هو أكبر من ذلك، أصغر من ذلك؟']
","['وأنتم محقون تمامًا.', 'انه تقرير مُمِل جدًا']
","['أنظر إلى جارنا المريخ.', 'عرباتنا المتجولة مثل كيوريوسيتي روفر تحفر بحثًا عن أدلة لأصول الحياة كما نعرفها.']
","['فكان السؤال التالي هو: هل هناك أجهزة؟', 'هل يمكنك بناء هذا الشيئ كعضو خارج الجسم؟']
",1,3
"['و هي شرح ل ""الحقيقة المدمجة"".', 'و التشكيلات التي ستشاهدونها ليست مسجلة مسبقا']
","['كيف لك أن تفسر ذلك؟', 'فذلك يعود للموهبة والغريزة']
","['أخبرني داني أنه كان يتدرب على شيء يدعى الإدراك المتأخر المتوقع.', 'حسنا، في مرحلة ما قبل الوفاة، شرح داني أنك تقوم بالنظر إلى ما هو أمامك وتحاول معرفة الأشياء التى حدثت خطأ.']
","['قلصوا من إنبعاثات الكربون الذي تسببونه بكل الاختيارات التي تقومون بها', 'هناك حاسبة كربون  ودعوة للمشاركة في الإنتاج ، مع مشاركتي الناشطة، مع رواد البرمجة الحاسوبية في العالم حول علم الكربون الغامض لتصميم حاسبة كربون صديقة للمستهلك']
",4,1
"['لكن كنت محظوظاً', 'حصلت على برنامج دراسي']
","['ما نريد، وما نطمح إليه، هو الرمز.', 'من الصعب جداً أن يحصل، بطبيعة الحال']
","['والذي استخدمناه كلاصق هو في الواقع كمية قليلة من روث البقر.', 'قمنا بعمل اختبارات جنباً الى جنب  وهنا يمكنكم رؤية قوالب الفحم']
","['انه شعر جميل , ولكنه لايمكن ان يكون صحيحا تماما', 'هل حقا لايوجد شيء جيد و آخر سيء']
",1,4
